year,bangumi_id,title_cn,title,platform,reason,bangumi_url
2010,29975,怀特霍尔街上的长统靴,Jackboots on Whitehall,Movie,country_unknown,https://bgm.tv/subject/29975
2010,49694,辛特爾,Sintel,Movie,country_unknown,https://bgm.tv/subject/49694
2010,130791,虎王归来,虎王归来,Movie,country_unknown,https://bgm.tv/subject/130791
2010,24620,小叮当：拯救精灵大作战,Tinker Bell and the Great Fairy Rescue,Movie,country_unknown,https://bgm.tv/subject/24620
2010,116174,芭比之时尚童话,Barbie: A Fashion Fairytale,Movie,country_unknown,https://bgm.tv/subject/116174
2010,651846,,Scooby-Doo! Camp Scare,Movie,country_unknown,https://bgm.tv/subject/651846
2010,85767,,西域传奇,Movie,country_unknown,https://bgm.tv/subject/85767
2010,9350,意外的幸运签,Colorful,Movie,country_unknown,https://bgm.tv/subject/9350
2010,172220,姆明谷的彗星来袭,Moomins and the Comet Chase,Movie,country_unknown,https://bgm.tv/subject/172220
2010,130750,萨米大冒险,Le Voyage extraordinaire de Samy,Movie,country_unknown,https://bgm.tv/subject/130750
2010,65856,长江7号爱地球,长江7号爱地球,Movie,country_unknown,https://bgm.tv/subject/65856
2010,130789,太空黑猩猩2,Space Chimps 2: Zartog Strikes Back,Movie,country_unknown,https://bgm.tv/subject/130789
2010,525502,玩具熊回家路,Kuky se vrací,Movie,country_unknown,https://bgm.tv/subject/525502
2010,3183,文学少女 剧场版,劇場版“文学少女”,Movie,country_unknown,https://bgm.tv/subject/3183
2010,4475,银魂剧场版 新译红樱篇,劇場版 銀魂 新訳紅桜篇,Movie,country_unknown,https://bgm.tv/subject/4475
2010,73820,刺痛我,刺痛我,Movie,country_unknown,https://bgm.tv/subject/73820
2010,146148,太空勇狗队,вёздные собаки: Белка и Стрелка,Movie,country_unknown,https://bgm.tv/subject/146148
2010,41487,靠岸,靠岸,Movie,country_unknown,https://bgm.tv/subject/41487
2010,116161,芭比之美人鱼历险记,Barbie In A Mermaid Tale,Movie,country_unknown,https://bgm.tv/subject/116161
2010,246663,乐高：古古治的冒险之旅,Lego: The Adventures of Clutch Powers,Movie,country_unknown,https://bgm.tv/subject/246663
2010,3484,Fate/stay night UNLIMITED BLADE WORKS,Fate/stay night UNLIMITED BLADE WORKS,Movie,country_unknown,https://bgm.tv/subject/3484
2010,646190,,African Tales,Movie,country_unknown,https://bgm.tv/subject/646190
2010,68565,,樱时,Movie,country_unknown,https://bgm.tv/subject/68565
2010,107217,一只吃不到曲奇的猪,Ormie,Movie,country_unknown,https://bgm.tv/subject/107217
2011,30055,Fate/Prototype,Fate/Prototype,OVA,country_unknown,https://bgm.tv/subject/30055
2011,12697,仙乐传说 世界统合篇,TALES OF SYMPHONIA THE ANIMATION 世界統合編,OVA,country_unknown,https://bgm.tv/subject/12697
2011,275728,龙之书,Book of Dragons,OVA,country_unknown,https://bgm.tv/subject/275728
2011,136780,DC展台：猫女,DC Showcase: Catwoman,OVA,country_unknown,https://bgm.tv/subject/136780
2011,402219,,Peeping Life -The Perfect Extension-,OVA,country_unknown,https://bgm.tv/subject/402219
2011,10845,,VitaminX Addiction,OVA,country_unknown,https://bgm.tv/subject/10845
2011,21335,东方PVD2,東方PVD2,OVA,country_unknown,https://bgm.tv/subject/21335
2011,18623,薄樱鬼 雪华录,薄桜鬼 雪華録,OVA,country_unknown,https://bgm.tv/subject/18623
2011,68959,午夜之门,Medianoche Gate,OVA,country_unknown,https://bgm.tv/subject/68959
2011,27924,皇家国教骑士团外传：THE DAWN,HELLSING 外伝:THE DAWN,OVA,country_unknown,https://bgm.tv/subject/27924
2011,13973,世界第一初恋 OAD,世界一初恋 OAD,OVA,country_unknown,https://bgm.tv/subject/13973
2011,10184,邪恶力量,SUPERNATURAL THE ANIMATION,OVA,country_unknown,https://bgm.tv/subject/10184
2011,12558,圣斗士星矢 THE LOST CANVAS 冥王神话 第2章,聖闘士星矢 THE LOST CANVAS 冥王神話 第2章,OVA,country_unknown,https://bgm.tv/subject/12558
2011,168598,成年女性的动画时间,成年女性的动画时间,OVA,archive_subject_missing,https://bgm.tv/subject/168598
2011,513463,火影忍者 x UT,NARUTO×UT,OVA,country_unknown,https://bgm.tv/subject/513463
2011,130785,白猩猩历险记,Floquet de Neu,Movie,country_unknown,https://bgm.tv/subject/130785
2011,552376,人类的悲剧,Az ember tragédiája,Movie,country_unknown,https://bgm.tv/subject/552376
2011,385713,开心球大电影：无敌战队,Смешарики. Начало,Movie,country_unknown,https://bgm.tv/subject/385713
2011,22912,UN-GO episode: 0 因果论,UN-GO episode:0 因果論,Movie,country_unknown,https://bgm.tv/subject/22912
2011,67801,快乐的大脚2,Happy Feet Two,Movie,country_unknown,https://bgm.tv/subject/67801
2011,276143,大陆之所以漂移：第二部分,Scrat's Continental Crack-Up: Part 2,Movie,country_unknown,https://bgm.tv/subject/276143
2011,59050,亚瑟·圣诞,Arthur Christmas,Movie,country_unknown,https://bgm.tv/subject/59050
2011,116179,芭比之完美圣诞,Barbie A Perfect Christmas,Movie,country_unknown,https://bgm.tv/subject/116179
2011,646200,雷神托尔,Hetjur Valhallar - Þór,Movie,country_unknown,https://bgm.tv/subject/646200
2011,97392,劳拉的星星和梦中的怪物,Lauras Stern und die Traummonst,Movie,country_unknown,https://bgm.tv/subject/97392
2011,126019,怪兽在巴黎,Un monstre à Paris,Movie,country_unknown,https://bgm.tv/subject/126019
2011,130761,海鲜陆战队,SeeFood,Movie,country_unknown,https://bgm.tv/subject/130761
2011,114740,,闯堂兔,Movie,country_unknown,https://bgm.tv/subject/114740
2011,324830,少年岳飞传奇,少年岳飞传奇,Movie,country_unknown,https://bgm.tv/subject/324830
2011,499443,民的1911,民的1911,Movie,country_unknown,https://bgm.tv/subject/499443
2011,104011,绿子,緑子/MIDORI-KO,Movie,country_unknown,https://bgm.tv/subject/104011
2011,182885,野蛮人罗纳尔,Ronal Barbaren,Movie,country_unknown,https://bgm.tv/subject/182885
2011,116162,芭比之魅力公主学院,Barbie: Princess Charm School,Movie,country_unknown,https://bgm.tv/subject/116162
2011,130782,洪吉童 2084,홍길동 2084,Movie,country_unknown,https://bgm.tv/subject/130782
2011,130953,,赛尔号大电影：寻找凤凰神兽,Movie,country_unknown,https://bgm.tv/subject/130953
2011,388273,尼斯湖水怪,The Ballad of Nessie,Movie,country_unknown,https://bgm.tv/subject/388273
2011,20032,,兔侠传奇,Movie,country_unknown,https://bgm.tv/subject/20032
2011,9840,,魁拔之十万火急,Movie,country_unknown,https://bgm.tv/subject/9840
2011,3369,藏獒多吉,藏獒多吉,Movie,country_unknown,https://bgm.tv/subject/3369
2011,137589,绿灯侠：翡翠骑士,Green Lantern: Emerald Knights,Movie,country_unknown,https://bgm.tv/subject/137589
2011,15395,战国BASARA 剧场版 -The Last Party-,戦国BASARA 劇場版 -The Last Party-,Movie,country_unknown,https://bgm.tv/subject/15395
2011,213763,神童,The Prodigies,Movie,country_unknown,https://bgm.tv/subject/213763
2011,105789,辰巳,TATSUMI,Movie,country_unknown,https://bgm.tv/subject/105789
2011,12189,鬼神传,鬼神伝,Movie,country_unknown,https://bgm.tv/subject/12189
2011,18175,豆富小僧,豆富小僧,Movie,country_unknown,https://bgm.tv/subject/18175
2011,15494,,Xi AVANT,Movie,country_unknown,https://bgm.tv/subject/15494
2011,12885,攻壳机动队 S.A.C. SSS 3D,攻殻機動隊 S.A.C. SOLID STATE SOCIETY 3D,Movie,country_unknown,https://bgm.tv/subject/12885
2011,169107,,Top Cat,Movie,country_unknown,https://bgm.tv/subject/169107
2011,73374,星座神话,Starry Tales,Movie,country_unknown,https://bgm.tv/subject/73374
2011,113325,火星需要妈妈,Mars Needs Moms!,Movie,country_unknown,https://bgm.tv/subject/113325
2011,113329,奇可和丽塔,Chico & Rita,Movie,country_unknown,https://bgm.tv/subject/113329
2011,61860,全明星超人,All Star Superman,Movie,country_unknown,https://bgm.tv/subject/61860
2011,113324,吉诺密欧与朱丽叶,Gnomeo and Juliet,Movie,country_unknown,https://bgm.tv/subject/113324
2011,646198,,3 al rescate,Movie,country_unknown,https://bgm.tv/subject/646198
2011,11745,,胸毛传,Movie,country_unknown,https://bgm.tv/subject/11745
2011,62509,犹太长老的灵猫,The Rabbi's Cat,Movie,country_unknown,https://bgm.tv/subject/62509
2011,147712,库里克的超越之路,Crulic - drumul spre dincolo,Movie,country_unknown,https://bgm.tv/subject/147712
2011,257639,鸟男孩,Birdboy,Movie,country_unknown,https://bgm.tv/subject/257639
2011,280719,现代No.2,MODERN No.2,Movie,country_unknown,https://bgm.tv/subject/280719
2011,286158,拯救小兔,Hop,Movie,country_unknown,https://bgm.tv/subject/286158
2011,364939,,KiyaKiya,Movie,country_unknown,https://bgm.tv/subject/364939
2011,112697,再见，克里斯蒂先生,Goodbye Mr Christie,Movie,country_unknown,https://bgm.tv/subject/112697
2011,210858,爷爷与花,爷爷与花,Movie,country_unknown,https://bgm.tv/subject/210858
2012,189224,TIGER & BUNNY 特别版,TIGER & BUNNY SPECIAL EDITION,OVA,country_unknown,https://bgm.tv/subject/189224
2012,63714,法外制裁者 OAD,CØDE:BREAKER OAD,OVA,country_unknown,https://bgm.tv/subject/63714
2012,111251,皮克斯动画短片集2,"Pixar Short Films Collection, Volume 2",OVA,country_unknown,https://bgm.tv/subject/111251
2012,348462,窗,창,OVA,country_unknown,https://bgm.tv/subject/348462
2012,52707,偶像大师 闪耀祭典,THE IDOLM@STER SHINY FESTA,OVA,country_unknown,https://bgm.tv/subject/52707
2012,139952,猫和老鼠：罗宾汉和他的机灵鼠,Tom and Jerry: Robin Hood and His Merry Mouse,OVA,country_unknown,https://bgm.tv/subject/139952
2012,78294,妄想爆摇解除 Original Video,妄想爆揺解除オリジナルビデオ,OVA,archive_subject_missing,https://bgm.tv/subject/78294
2012,48811,狐仙记,A Fox Tale,OVA,country_unknown,https://bgm.tv/subject/48811
2012,142595,冰雪女王,Снежная королева,Movie,country_unknown,https://bgm.tv/subject/142595
2012,86084,,重返大海,Movie,country_unknown,https://bgm.tv/subject/86084
2012,134435,金箍棒传奇,金箍棒传奇,Movie,country_unknown,https://bgm.tv/subject/134435
2012,210469,雪人与雪犬,The Snowman and the Snowdog,Movie,country_unknown,https://bgm.tv/subject/210469
2012,211325,福尔摩斯与小黑人,Шерлок Холмс и чёрные человечки,Movie,country_unknown,https://bgm.tv/subject/211325
2012,112401,,Consuming Spirits,Movie,country_unknown,https://bgm.tv/subject/112401
2012,68240,质量效应：迷途楷模,Mass Effect: Paragon Lost,Movie,country_unknown,https://bgm.tv/subject/68240
2012,136125,小公主苏菲亚：公主传奇,Sofia the First: Once Upon a Princess,Movie,country_unknown,https://bgm.tv/subject/136125
2012,219690,,Contre temps,Movie,country_unknown,https://bgm.tv/subject/219690
2012,130781,天鹅公主的圣诞,The Swan Princess Christmas,Movie,country_unknown,https://bgm.tv/subject/130781
2012,435580,死神来了,Dji. Death Fails,Movie,country_unknown,https://bgm.tv/subject/435580
2012,144294,乌鸦之日,Le Jour des Corneilles,Movie,country_unknown,https://bgm.tv/subject/144294
2012,24621,小叮当：羽翼之谜,Tinker Bell: Secret of the Wings,Movie,country_unknown,https://bgm.tv/subject/24621
2012,130778,动物也疯狂,Delhi Safari,Movie,country_unknown,https://bgm.tv/subject/130778
2012,130762,极地大冒险2,Niko 2: Lentäjäveljekset,Movie,country_unknown,https://bgm.tv/subject/130762
2012,26013,剧场版 TIGER & BUNNY -The Beginning-,劇場版 TIGER & BUNNY -The Beginning-,Movie,country_unknown,https://bgm.tv/subject/26013
2012,130757,秘鲁大冒险,Las aventuras de Tadeo Jones,Movie,country_unknown,https://bgm.tv/subject/130757
2012,116164,芭比之歌星公主,Barbie: The Princess & the Popstar,Movie,country_unknown,https://bgm.tv/subject/116164
2012,130756,萨米大冒险2,Sammy's avonturen 2,Movie,country_unknown,https://bgm.tv/subject/130756
2012,286154,树下情歌,Serenade,Movie,country_unknown,https://bgm.tv/subject/286154
2012,286155,自然的力量,Forces of Nature,Movie,country_unknown,https://bgm.tv/subject/286155
2012,308397,驴车！架！,Wagon Ho!,Movie,country_unknown,https://bgm.tv/subject/308397
2012,38081,火影忍者 剧场版 忍者之路,ROAD TO NINJA -NARUTO THE MOVIE-,Movie,country_unknown,https://bgm.tv/subject/38081
2012,319827,啪嗒啪嗒,파닥파닥,Movie,country_unknown,https://bgm.tv/subject/319827
2012,40879,星船伞兵：入侵,Starship Troopers: Invasion,Movie,country_unknown,https://bgm.tv/subject/40879
2012,113718,世界大战：歌利亚,War of the Worlds: Goliath,Movie,country_unknown,https://bgm.tv/subject/113718
2012,130749,赞鸟历险记,Zambezia,Movie,country_unknown,https://bgm.tv/subject/130749
2012,43638,超人大战极英盟,Superman vs. The Elite,Movie,country_unknown,https://bgm.tv/subject/43638
2012,41019,女神异闻录4 剧场版,PERSONA4 the Animation -the Factor of Hope-,Movie,country_unknown,https://bgm.tv/subject/41019
2012,581408,月球人,Der Mondmann,Movie,country_unknown,https://bgm.tv/subject/581408
2012,96978,蜜色之肤,Couleur de peau: Miel,Movie,country_unknown,https://bgm.tv/subject/96978
2012,23626,BLOOD-C The Last Dark,劇場版 BLOOD-C The Last Dark,Movie,country_unknown,https://bgm.tv/subject/23626
2012,208291,双猎,双猎,Movie,country_unknown,https://bgm.tv/subject/208291
2012,130902,今天·明天,今天·明天,Movie,country_unknown,https://bgm.tv/subject/130902
2012,506404,噢，威利…,Oh Willy...,Movie,country_unknown,https://bgm.tv/subject/506404
2012,56416,神奇海盗团,The Pirates! In an Adventure with Scientists!,Movie,country_unknown,https://bgm.tv/subject/56416
2012,66991,,Blossom,Movie,country_unknown,https://bgm.tv/subject/66991
2012,277189,少年骇客：歼灭所有外星人,Ben 10: Destroy All Aliens,Movie,country_unknown,https://bgm.tv/subject/277189
2012,333962,银实,은실이,Movie,country_unknown,https://bgm.tv/subject/333962
2012,116163,芭比之美人鱼历险记 2,Barbie In A Mermaid Tale 2,Movie,country_unknown,https://bgm.tv/subject/116163
2012,77690,皱纹,Arrugas,Movie,country_unknown,https://bgm.tv/subject/77690
2012,130764,幻象战警,Los ilusionautas,Movie,country_unknown,https://bgm.tv/subject/130764
2012,130796,考拉大冒险,코알라 키드: 영웅의 탄생,Movie,country_unknown,https://bgm.tv/subject/130796
2012,147761,,Dead but not Buried,Movie,country_unknown,https://bgm.tv/subject/147761
2012,147764,殭尸将军启示路,Tito on Ice,Movie,country_unknown,https://bgm.tv/subject/147764
2012,147790,使徒传说,O Apóstolo,Movie,country_unknown,https://bgm.tv/subject/147790
2012,36222,仁者天下之凤舞九天,仁者天下之凤舞九天,Movie,country_unknown,https://bgm.tv/subject/36222
2012,132476,蜂蜜密谋,The Honey Plot,Movie,country_unknown,https://bgm.tv/subject/132476
2012,158023,野孩子,Feral,Movie,country_unknown,https://bgm.tv/subject/158023
2013,91868,暗杀教室 修学旅行篇,暗殺教室 修学旅行編,OVA,country_unknown,https://bgm.tv/subject/91868
2013,84793,Music S.T.A.R.T!!,Music S.T.A.R.T!!,OVA,country_unknown,https://bgm.tv/subject/84793
2013,78801,妖精的尾巴×圣石小子,FAIRY TAIL×RAVE,OVA,country_unknown,https://bgm.tv/subject/78801
2013,89881,太空堡垒：烽火情歌,Robotech: Love Live Alive,OVA,country_unknown,https://bgm.tv/subject/89881
2013,166153,新撰组异闻录-铁 油小路篇,PEACE MAKER 鐵 油小路篇,OVA,country_unknown,https://bgm.tv/subject/166153
2013,70192,钢铁侠 纳米魔崛起,Iron Man: Rise of Technovore,OVA,country_unknown,https://bgm.tv/subject/70192
2013,378686,美少女死神 还我H之魂 OVA,美少女死神 还我H之魂,OVA,archive_subject_missing,https://bgm.tv/subject/378686
2013,69069,学园救援团 OAD,SKET DANCE OAD,OVA,country_unknown,https://bgm.tv/subject/69069
2013,414954,大象花园,The Elephant's Garden,OVA,country_unknown,https://bgm.tv/subject/414954
2013,526068,蓝精灵：精灵谷的传说,The Smurfs: The Legend of Smurfy Hollow,OVA,country_unknown,https://bgm.tv/subject/526068
2013,580897,,筑紫の磐井,OVA,archive_subject_missing,https://bgm.tv/subject/580897
2013,130813,,太空熊猫历险记,Movie,country_unknown,https://bgm.tv/subject/130813
2013,80607,猎人剧场版：最终任务,劇場版 HUNTER×HUNTER -The LAST MISSION-,Movie,country_unknown,https://bgm.tv/subject/80607
2013,130748,魔法总动员,The House of Magic,Movie,country_unknown,https://bgm.tv/subject/130748
2013,77014,攻壳机动队ARISE border:2 Ghost Whispers,攻殻機動隊ARISE border:2 Ghost Whispers,Movie,country_unknown,https://bgm.tv/subject/77014
2013,130763,拯救大明星,Saving Santa,Movie,country_unknown,https://bgm.tv/subject/130763
2013,43404,女神异闻录3 剧场版 第一章 春生,PERSONA3 THE MOVIE #1 Spring of Birth,Movie,country_unknown,https://bgm.tv/subject/43404
2013,121476,寻找隐世快乐,L'arte della Felicità,Movie,country_unknown,https://bgm.tv/subject/121476
2013,266275,魔法雪花,L'apprenti Père Noël et le flocon magique,Movie,country_unknown,https://bgm.tv/subject/266275
2013,355512,梦见,夢見,Movie,country_unknown,https://bgm.tv/subject/355512
2013,266276,索兰与路德维格的圣诞节,Solan og Ludvig: Jul i Flåklypa,Movie,country_unknown,https://bgm.tv/subject/266276
2013,132121,我妈妈在美洲，她遇到了水牛比尔,"Ma maman est en Amérique, elle a rencontré Buffalo Bill",Movie,country_unknown,https://bgm.tv/subject/132121
2013,116176,芭比与姐妹之赛马记,Barbie and Her Sisters in A Pony Tale,Movie,country_unknown,https://bgm.tv/subject/116176
2013,96806,超人75周年纪念动画,Superman 75th Anniversary Short,Movie,country_unknown,https://bgm.tv/subject/96806
2013,119355,不忠,Cheatin',Movie,country_unknown,https://bgm.tv/subject/119355
2013,130765,丛林有情狼2,Alpha and Omega 2: A Howl-iday Adventure,Movie,country_unknown,https://bgm.tv/subject/130765
2013,502000,变形金刚：狩魔之战,Transformers Prime Beast Hunters: Predacons Rising,Movie,country_unknown,https://bgm.tv/subject/502000
2013,113331,阿特金斯的戏法,Alfons Åberg – Hokus Pokus,Movie,country_unknown,https://bgm.tv/subject/113331
2013,130760,斑马总动员,Khumba,Movie,country_unknown,https://bgm.tv/subject/130760
2013,116172,芭比之蝴蝶仙子2,Barbie Mariposa and the fairy princess,Movie,country_unknown,https://bgm.tv/subject/116172
2013,71734,薄樱鬼 第一章 京都乱舞,劇場版 薄桜鬼 第一章 京都乱舞,Movie,country_unknown,https://bgm.tv/subject/71734
2013,424777,派对焦点,Party Central,Movie,country_unknown,https://bgm.tv/subject/424777
2013,139951,猫和老鼠之巨人大冒险,Tom and Jerry's Giant Adventure,Movie,country_unknown,https://bgm.tv/subject/139951
2013,74900,昆塔,昆塔：盒子总动员,Movie,country_unknown,https://bgm.tv/subject/74900
2013,210855,无声岁月,无声岁月,Movie,country_unknown,https://bgm.tv/subject/210855
2013,80195,幻想的我,Airy Me,Movie,country_unknown,https://bgm.tv/subject/80195
2013,162044,航海王：星空下的伟大航道,ONE PIECE THE PLANETARIUM,Movie,country_unknown,https://bgm.tv/subject/162044
2013,134470,,赛尔号大电影3：战神联盟,Movie,country_unknown,https://bgm.tv/subject/134470
2013,499589,乐乐熊奇幻追踪,乐乐熊奇幻追踪,Movie,country_unknown,https://bgm.tv/subject/499589
2013,78967,开心超人,开心超人,Movie,country_unknown,https://bgm.tv/subject/78967
2013,61498,攻壳机动队ARISE border:1 Ghost Pain,攻殻機動隊ARISE border:1 Ghost Pain,Movie,country_unknown,https://bgm.tv/subject/61498
2013,475978,残缺影像,L'image manquante,Movie,country_unknown,https://bgm.tv/subject/475978
2013,95504,超人：解放,Superman: Unbound,Movie,country_unknown,https://bgm.tv/subject/95504
2013,112398,如此美好的一天,It's Such a Beautiful Day,Movie,country_unknown,https://bgm.tv/subject/112398
2013,456329,外星奇遇,Ку! Кин-дза-дза,Movie,country_unknown,https://bgm.tv/subject/456329
2013,210688,奇特的故事,Extraordinary Tales,Movie,country_unknown,https://bgm.tv/subject/210688
2013,266277,幸运四叶草,Ctyrlístek ve sluzbách krále,Movie,country_unknown,https://bgm.tv/subject/266277
2013,130948,萨里拉的传说,The Legend of Sarila,Movie,country_unknown,https://bgm.tv/subject/130948
2013,216632,周而复始,Cycle,Movie,country_unknown,https://bgm.tv/subject/216632
2013,130759,逃离地球,Escape from Planet Earth,Movie,country_unknown,https://bgm.tv/subject/130759
2013,333958,阿尼娜,Anina,Movie,country_unknown,https://bgm.tv/subject/333958
2013,453138,我思故我高,Conversation animée avec Noam Chomsky,Movie,country_unknown,https://bgm.tv/subject/453138
2013,646213,,Прыгоды Несцеркі,Movie,country_unknown,https://bgm.tv/subject/646213
2013,242993,冬追夏赶,Premier Automne,Movie,country_unknown,https://bgm.tv/subject/242993
2013,455905,米菲 电影版,Nijntje de film,Movie,country_unknown,https://bgm.tv/subject/455905
2013,439572,铁锈骑士,Ritter Rost - Eisenhart und voll verbeult,Movie,country_unknown,https://bgm.tv/subject/439572
2013,266278,龙骑士团,El corazón del roble,Movie,country_unknown,https://bgm.tv/subject/266278
2013,132120,里约2096：爱与骚动的故事,Uma História de Amor e Fúria,Movie,country_unknown,https://bgm.tv/subject/132120
2013,133409,肥猫大战三小强 電影版,"Oggy et les Cafards, le film",Movie,country_unknown,https://bgm.tv/subject/133409
2013,210856,泡影,Bubble,Movie,country_unknown,https://bgm.tv/subject/210856
2013,486360,,"Sieben Mal am Tag beklagen wir unser Los und nachts stehen wir auf, um nicht zu",Movie,country_unknown,https://bgm.tv/subject/486360
2013,506418,让光闪耀,Let Your Light Shine,Movie,country_unknown,https://bgm.tv/subject/506418
2013,646204,,Ертөстік пен Айдаһар,Movie,country_unknown,https://bgm.tv/subject/646204
2013,646209,,"Pokou, Princesse Ashanti",Movie,country_unknown,https://bgm.tv/subject/646209
2014,108916,兄弟战争OVA,BROTHERS CONFLICT OVA,OVA,country_unknown,https://bgm.tv/subject/108916
2014,113040,TARI TARI OVA,TARI TARI 曇ったり 輝いたり またいつか歌ったり,OVA,archive_subject_missing,https://bgm.tv/subject/113040
2014,93258,十三支演义 〜偃月三国传〜 外传 幽州幻夜,十三支演義 〜偃月三国伝〜 外伝 幽州幻夜,OVA,country_unknown,https://bgm.tv/subject/93258
2014,275729,驯龙高手：龙赛的起源,Dragons: Dawn of the Dragon Racers,OVA,country_unknown,https://bgm.tv/subject/275729
2014,20815,,Hybrid Child,OVA,country_unknown,https://bgm.tv/subject/20815
2014,583949,,Tom and Jerry: Santa's Little Helpers,OVA,country_unknown,https://bgm.tv/subject/583949
2014,131756,猫和老鼠：迷失之龙,Tom and Jerry: The Lost Dragon,OVA,country_unknown,https://bgm.tv/subject/131756
2014,108249,热血人面犬,熱血人面犬 LIFE IS MOVIE,OVA,country_unknown,https://bgm.tv/subject/108249
2014,631017,游戏人生 迷你OVA,ノーゲーム・ノーライフ ミニOVA,OVA,archive_subject_missing,https://bgm.tv/subject/631017
2014,101268,12岁。,12歳。,OVA,country_unknown,https://bgm.tv/subject/101268
2014,83933,疾暴执行部,WILD ADAPTER,OVA,country_unknown,https://bgm.tv/subject/83933
2014,87389,未确认进行式 OVA,未確認で進行形 「見て。あれが私たちの泊まっている旅館よ。」,OVA,archive_subject_missing,https://bgm.tv/subject/87389
2014,270696,,アトリエかぐや コレクション コアMIX メガ盛り オカズですよ,OVA,archive_subject_missing,https://bgm.tv/subject/270696
2014,651240,,Անահիտ,Movie,country_unknown,https://bgm.tv/subject/651240
2014,127050,小叮当：永无兽传奇,Tinker Bell and the Legend of the NeverBeast,Movie,country_unknown,https://bgm.tv/subject/127050
2014,109053,火影忍者 剧场版 终章,THE LAST -NARUTO THE MOVIE-,Movie,country_unknown,https://bgm.tv/subject/109053
2014,523666,兽兵卫忍风帖BURST,獣兵衛忍風帖BURST,Movie,country_unknown,https://bgm.tv/subject/523666
2014,135990,傻瓜特工大冒险,Mortadelo y Filemón contra Jimmy el Cachondo,Movie,country_unknown,https://bgm.tv/subject/135990
2014,266274,阿斯特里克斯历险记：诸神之宫殿,Astérix: Le domaine des dieux,Movie,country_unknown,https://bgm.tv/subject/266274
2014,435583,惊恐小镇之圣诞蛋糕,La bûche de Noël,Movie,country_unknown,https://bgm.tv/subject/435583
2014,646229,,Flying Paper,Movie,country_unknown,https://bgm.tv/subject/646229
2014,110690,,ZEPHYR,Movie,country_unknown,https://bgm.tv/subject/110690
2014,171943,姆明一族 漫游蓝湾,Muumit Rivieralla,Movie,country_unknown,https://bgm.tv/subject/171943
2014,130780,蜡笔总动员,The Hero of Color City,Movie,country_unknown,https://bgm.tv/subject/130780
2014,130800,,十二生肖城市英雄,Movie,country_unknown,https://bgm.tv/subject/130800
2014,74901,魁拔Ⅲ 战神崛起,魁拔Ⅲ 战神崛起,Movie,country_unknown,https://bgm.tv/subject/74901
2014,116183,芭比之神秘之门,Barbie and the Secret Door,Movie,country_unknown,https://bgm.tv/subject/116183
2014,107543,攻壳机动队ARISE border:4 Ghost Stands Alone,攻殻機動隊ARISE border:4 Ghost Stands Alone,Movie,country_unknown,https://bgm.tv/subject/107543
2014,114732,龟兔再跑,龟兔再跑,Movie,country_unknown,https://bgm.tv/subject/114732
2014,111805,挑战者联盟,Metegol,Movie,country_unknown,https://bgm.tv/subject/111805
2014,130814,,摩登森林之美食总动员,Movie,country_unknown,https://bgm.tv/subject/130814
2014,662603,魔法俏佳人：深渊谜团,Winx Club - Il mistero degli abissi,Movie,country_unknown,https://bgm.tv/subject/662603
2014,646227,,Ap Bokto,Movie,country_unknown,https://bgm.tv/subject/646227
2014,646224,黄金马,Zelta zirgs,Movie,country_unknown,https://bgm.tv/subject/646224
2014,78796,头文字D Legend1 -觉醒-,新劇場版 頭文字D Legend1 -覚醒-,Movie,country_unknown,https://bgm.tv/subject/78796
2014,111793,丛林之王,Tarzan,Movie,country_unknown,https://bgm.tv/subject/111793
2014,130581,生命之路,"메밀꽃, 운수 좋은 날, 그리고 봄봄",Movie,country_unknown,https://bgm.tv/subject/130581
2014,115587,钢铁侠与美国队长：英雄集结,Iron Man & Captain America: Heroes United,Movie,country_unknown,https://bgm.tv/subject/115587
2014,320435,,开心超人2：启源星之战,Movie,country_unknown,https://bgm.tv/subject/320435
2014,104139,苹果核战记α,AppleSeed Alpha,Movie,country_unknown,https://bgm.tv/subject/104139
2014,60003,K 失落之王,劇場版 K MISSING KINGS,Movie,country_unknown,https://bgm.tv/subject/60003
2014,134471,,赛尔号大电影4：圣魔之战,Movie,country_unknown,https://bgm.tv/subject/134471
2014,147475,口袋里的小石头,Rocks in My Pockets,Movie,country_unknown,https://bgm.tv/subject/147475
2014,117152,守坝员,The Dam Keeper,Movie,country_unknown,https://bgm.tv/subject/117152
2014,38228,圣斗士星矢 圣域传说,聖闘士星矢 LEGEND of SANCTUARY,Movie,country_unknown,https://bgm.tv/subject/38228
2014,89486,攻壳机动队ARISE border:3 Ghost Tears,攻殻機動隊ARISE border:3 Ghost Tears,Movie,country_unknown,https://bgm.tv/subject/89486
2014,581415,小甲壳虫历险记,Cykelmyggen og Minibillen,Movie,country_unknown,https://bgm.tv/subject/581415
2014,88731,女神异闻录3 剧场版 第二章 仲夏骑士之梦,PERSONA3 THE MOVIE #2 Midsummer Knight's Dream,Movie,country_unknown,https://bgm.tv/subject/88731
2014,130892,,太空熊猫总动员,Movie,country_unknown,https://bgm.tv/subject/130892
2014,95795,奥兹国的桃乐西,Legends of Oz: Dorothy’s Retur,Movie,country_unknown,https://bgm.tv/subject/95795
2014,646219,,Meñique y el espejo mágico,Movie,country_unknown,https://bgm.tv/subject/646219
2014,103865,,聪明的一休之反斗公主,Movie,country_unknown,https://bgm.tv/subject/103865
2014,105244,驯龙骑士,Justin y la Espada del Valor,Movie,country_unknown,https://bgm.tv/subject/105244
